,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
/award/award_nominee/award_nominations./award/award_nomination/award_nominee_inverse,0.9367637,-0.08005027,-2.48457,-0.3186165,-0.010881131,1.0436163,1.1693159,0.9420152,1.0016497,0.6055134,-0.8317559,0.98445594,1.251425,1.001443,-3.5758677,1.4283372,0.34387976,0.21248016,-0.08579558,-0.25373498,-0.63332576,0.27714583,-0.18037608,-0.07765426,-0.2225111,0.04503587,0.25667286,0.11132412,-0.06614321,0.016902592,-0.09413856,-0.090393335
/music/performance_role/regular_performances./music/group_membership/role_inverse,1.2122972,0.94925463,-0.46344373,0.78791445,0.38507083,-0.67517316,1.6846768,0.8184728,0.90050113,-0.409445,-0.94885623,-0.5987162,0.17459227,-0.5590843,-4.01441,-0.105210565,-0.26361716,1.1427929,0.4991932,1.0263625,0.87354726,-0.49536785,0.18251783,-0.22569366,1.4773238,1.3714958,-0.19460934,0.6878892,-0.92404807,0.20810409,-1.0202785,-0.45012546
/award/award_category/winners./award/award_honor/ceremony_inverse,1.121348,-0.20183124,0.038873054,-0.09201913,-0.9373415,0.56687325,-0.39732,0.5616371,-1.4036379,-1.178396,-0.11093368,-0.10759596,1.0478266,-1.6665895,-5.867784,-0.46788162,0.5993255,1.3592734,0.19916837,2.1560435,0.3817943,0.56700695,-1.0015808,-0.005285463,-0.82329965,0.43325463,0.1608773,1.0489753,0.5236721,-0.08343407,0.22065435,0.3293811
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium_inverse,-0.8960833,-0.65475196,-4.151676,1.2829766,-1.0991218,-0.16662939,-0.55625254,-0.15779375,-2.4897065,-0.6892224,-0.5360496,0.5867342,-0.5556552,-0.026893537,-1.6038917,-0.65987635,2.0603998,-1.4268425,0.19556391,-1.0627245,-4.9409146,-0.72358596,-0.14685002,-1.9636858,-1.058003,6.2088947,0.94746137,-2.9938092,-1.2227232,1.2283168,-0.08021091,-1.5216633
/award/award_winning_work/awards_won./award/award_honor/award_winner_inverse,1.1140296,-0.7128638,-4.9323163,0.06435318,0.29234573,-1.2242961,-0.35568193,-1.0187503,-1.2653445,-1.7334971,-0.2636632,-1.1570268,-1.0014906,-0.9277073,-3.2426739,0.81149143,-0.22661684,-0.11602401,0.4765082,0.3392542,-2.1004803,-0.020983672,-0.9104139,-0.23774907,0.14376606,0.7909699,-0.6499434,-0.11420866,-0.18719178,0.4247313,0.14602356,0.45888078
/film/film/release_date_s./film/film_regional_release_date/film_release_region_inverse,-0.21459886,-1.578189,-3.0936944,-0.6773074,0.90870315,0.26664096,-2.5323403,0.10714267,1.3172837,-2.3512847,-0.29851893,-0.04163389,0.0011543395,0.26947564,-2.6309528,-0.19754565,-0.24094285,0.5319706,-0.5012648,0.9612292,1.3385797,0.038555376,1.0973952,0.19586198,-2.3110716,1.3742998,1.7271074,-0.41929296,1.0272112,-0.40938178,0.9465749,0.121883534
/film/film/language_inverse,0.13836324,-0.37575507,-2.887966,0.24514787,-0.4313861,-0.8081425,0.36600086,0.1922906,0.9222719,-0.70301586,0.11908992,-0.31262282,0.14353012,-0.18229645,-2.7198052,-0.28246137,-1.4559374,-2.0424173,0.9544575,-0.44044292,-3.2690027,-0.3415698,0.006692711,0.823129,-0.96982896,-0.059291966,-0.7178925,-0.4244813,-1.5969906,0.14738622,-0.25404498,-1.0279466
/location/location/contains_inverse,1.1546448,0.617443,-1.0314581,-0.33270302,-0.73156494,1.682614,0.6969508,0.3972386,-0.7342778,-0.5119243,0.62011164,1.0076385,0.9320236,-0.6069094,-3.565458,0.522183,0.07918466,-0.74286884,0.19672026,-4.6631474,-1.632369,-0.09185899,-0.28054944,0.6589709,0.6310572,-1.0101382,0.36852702,-0.21666831,-0.3832769,-0.2538486,0.16819043,-0.9170491
/organization/organization/headquarters./location/mailing_address/country_inverse,-0.38153806,0.92312366,-4.7570868,0.02851399,-3.2376447,0.39117154,-1.6422569,0.82791466,-1.3071586,-2.4808033,-0.08172194,0.8194818,1.2795528,0.35056227,-7.746118,-0.6342112,-3.0806894,3.725169,-3.7837155,1.494586,5.00301,1.9161218,4.351105,-4.502527,5.4885893,-7.686614,-2.8081162,-2.9728575,-0.875114,-6.318478,-2.567797,1.6043847
/people/person/profession_inverse,-0.5941312,0.6181152,-0.7968281,0.12366186,-0.6641298,-0.498708,0.708901,0.79199016,-0.3921666,-1.803246,0.45504636,0.6208215,-0.83101577,-0.27381918,-2.4727528,-0.7575156,-0.11468926,-0.51121366,0.4465528,0.75672656,0.46088386,-0.6105312,0.20603724,-0.14329064,-0.26343593,-0.18284464,0.84596914,-1.0242854,0.2243287,0.9987596,0.062892176,0.72931325
/location/statistical_region/religions./location/religion_percentage/religion_inverse,-0.8292167,-0.39277053,-2.8293903,-1.0877969,-2.8581328,1.7789545,0.91213715,1.3679878,-2.0052667,-2.201134,1.1641271,-1.0876623,-0.4659306,-1.5440896,-4.7381454,-0.8811905,-1.2244713,1.1072822,0.22180362,4.803289,0.06409108,3.2593682,2.2454858,-0.49231133,0.3109747,-2.460852,-0.029353468,1.6645669,-0.47809538,1.0441535,-0.42623028,-0.92560124
/award/award_nominee/award_nominations./award/award_nomination/award_inverse,-0.8536309,-1.0356247,-0.81161225,-0.03717533,-0.72004324,-0.81364924,0.66539997,0.6805783,0.6260315,0.6817184,-0.83380383,0.4552499,-0.9119243,-0.37473255,-3.4548855,-0.93764746,-0.2590842,0.43430346,0.39516553,0.73565894,-0.5897381,0.04973258,-0.4696525,-0.07551642,-0.28114066,0.034030095,0.12532151,0.11468739,0.029690895,0.099140614,0.66480917,-0.24900414
/music/genre/artists_inverse,-1.2000118,-0.6533186,-1.7919399,-0.57896495,-0.2716989,0.9264497,-0.64921534,-0.8546156,0.34748444,-1.0398542,0.10058169,-0.15094037,-0.84270257,-0.72310203,-2.7337613,-1.0805441,0.068314105,0.3472273,-0.13536847,-1.2509078,1.6086272,0.1916186,-0.84242666,0.029135453,0.49248546,0.5005898,0.30040082,-0.14188644,-0.14905445,0.08278124,-0.15752333,-0.13876896
/influence/influence_node/influenced_by_inverse,0.75606537,0.98385227,-2.256326,-0.17633818,-0.26764208,0.8207185,0.55183566,0.72675204,0.3992243,-0.2655735,0.18236206,-0.23000032,0.5368494,0.41625088,-2.5148659,0.6073784,-0.22031666,0.6485426,0.87197524,0.44823915,-1.1297005,1.2834177,-0.30170104,0.28457263,1.4365119,0.13251446,-0.17224762,-0.16187167,-0.034674723,1.0748194,1.3090513,0.86067075
/education/educational_institution/students_graduates./education/education/student_inverse,0.0086405,-0.7516274,-3.9208536,-0.32403487,-0.27343693,0.99125206,0.12730245,0.13410379,0.04744577,0.2976219,0.0052667554,-0.30211487,-0.5903953,0.06687574,-2.2747815,-0.46680766,0.2801822,-0.75879085,-0.49010062,-4.786275,2.5803845,-0.27372238,0.11804837,0.28616184,0.060116764,-0.037643824,0.016006852,0.75410545,0.23477598,0.30578414,0.012529681,0.26660687
/organization/organization_member/member_of./organization/organization_membership/organization_inverse,1.1534352,-1.1497407,-2.5155191,-0.53646076,-0.886511,1.5695062,2.6575394,-0.07224916,0.057455797,-0.33058384,-0.97268933,0.5453149,-0.91799843,-1.98468,-4.262485,1.2465172,1.7548032,2.670942,0.37956554,1.9807347,-3.9428778,-0.2435647,-0.30875006,0.61908126,-2.7244623,0.18582971,-0.7637709,-1.8044515,-1.3673632,-0.93909115,0.6465088,-0.039044037
/people/person/place_of_birth_inverse,-0.36313772,-1.2601554,-2.3547423,0.8202693,0.958137,-0.034146648,1.4816455,-1.1658758,0.99334365,-1.5039752,0.7525845,0.38780025,0.80552125,0.5665,-3.5075727,1.147631,-0.76997775,-0.91560185,-1.8281703,-1.4605466,-1.9604667,-3.225531,0.11212361,-0.4287197,0.12559628,0.31759253,-1.8980324,-2.338018,0.37326556,-0.220808,-0.3483665,0.7126476
/common/topic/webpage./common/webpage/category_inverse,0.31891754,0.6415094,0.01985224,1.0581963,1.6103653,1.3131173,-1.9922575,-1.2116021,-0.006689744,0.2808069,0.121059656,-2.4530928,-1.9419756,-0.65764105,0.06010917,-0.8973133,-4.128746,2.0050008,-0.03569436,4.1277184,-3.0510297,1.8120227,2.7021103,1.8872942,2.3291721,-0.115249015,1.2216514,0.85166746,1.7569718,-3.8011649,-0.67808706,-3.4013178
/film/film/other_crew./film/film_crew_gig/film_crew_role_inverse,-0.41437954,-0.32176065,-1.7809033,0.07813167,0.63633394,-0.26027164,0.7035894,-0.35161567,-0.3170568,-0.73620963,1.3057106,-0.30213213,0.14107016,-0.34212735,-1.8166056,0.24588327,0.33248955,-0.32979572,0.043938793,1.2519393,1.5947452,-0.08271814,0.19168277,-0.15328762,2.3014817,3.3975852,1.4050605,0.029004209,-1.7551337,-0.03979971,-0.00033297858,1.1663606
/award/award_ceremony/awards_presented./award/award_honor/award_winner_inverse,-0.9182018,-0.018684475,-0.29467788,-0.6319352,0.49541134,-0.8519228,-0.34911934,0.43235958,-0.7768174,-1.4077648,-0.13073349,-0.5635616,-0.7739907,0.22256762,-3.5100856,0.67123157,-0.004668223,-0.064073704,0.031214455,2.3465707,-2.2880871,-0.048622146,-0.2519515,-0.0043890346,0.19799125,0.5526957,-0.07389898,-0.53776467,0.04688371,0.7722152,0.3084791,-0.39292744
/film/film/country_inverse,0.28751886,-2.2405655,-2.9891684,-1.1408788,0.81299394,-1.263374,0.3880894,0.51459825,0.5180877,-1.0771936,0.032070525,-0.22837377,-0.005949019,-0.56174964,-3.2944381,1.0895145,0.007809341,-1.720342,-1.7049407,0.3354587,1.3740577,0.76378393,0.45036906,0.729699,-3.3854027,1.320867,1.2576246,-0.3569699,-1.1562966,0.7969014,-0.9174721,2.5891786
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country_inverse,-1.0087453,1.1136649,-4.4159403,0.66305774,-1.3714403,-0.008204369,2.0256364,-0.06385327,-0.1971413,-0.66294265,-0.3852649,-0.46556053,-0.119321726,-0.54024667,-2.4887276,-0.6127787,0.30480093,1.2104003,0.28928283,-0.61190844,-0.8912413,0.014176896,-0.09068408,1.9987946,0.7170508,-1.7515105,-1.2412302,2.5204344,0.4656989,-2.8319397,-0.624485,1.0837051
/award/award_winning_work/awards_won./award/award_honor/award_inverse,-0.748515,0.7903049,-1.6795431,-0.9934499,-0.9697167,0.7818772,-0.41369778,-0.6830538,-0.7093088,-1.2034041,-0.4616351,-0.46628115,0.8780623,0.25132492,-2.6105144,-0.3667934,0.17393418,0.006273687,-0.5755011,0.54288006,-1.581472,-0.38743377,-0.57501507,-0.78091234,-0.5064812,-0.45470864,0.55119985,0.6806973,0.117238745,-0.04353859,-0.9886455,-0.5127268
/film/film/genre_inverse,0.6943293,-0.9357479,-1.399745,0.057370726,1.0337125,-0.30880252,0.83751994,0.44163755,-1.134904,-1.0064515,-0.015949136,0.41985208,0.7270534,-0.34215963,-1.488807,0.33645907,-0.116968185,0.9524566,-2.7663157,1.250664,2.0351214,0.1006721,1.04666,1.213953,0.7165466,2.2148426,-0.67361015,0.256983,-0.097703286,0.38682115,0.1844472,1.1294904
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film_inverse,0.5029846,0.76154333,-2.9855783,0.22747754,-0.3542821,-0.4806175,-1.0903354,-0.70916766,-1.3972763,-0.6645031,-0.5022327,-0.49797916,-0.42898983,-0.6465656,-2.7895381,0.4746896,-0.18076222,0.629421,0.17671108,3.7203722,1.2828074,-0.2772549,0.23781417,-0.0839404,0.12964396,-0.791623,1.6743683,-0.19438276,0.71379054,-0.47097108,-0.0677417,1.5025376
/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency_inverse,0.5652551,-0.36084798,-3.0510366,1.1910475,-2.0907254,-5.1596365,1.7644874,-0.9003346,2.8361282,-4.2414427,0.5131754,2.5788815,-2.621912,-1.2403816,-9.291266,-0.21992259,3.6548936,-4.9414825,0.16582544,-1.8249002,-1.3067917,1.0415736,-5.2969656,0.21901599,-1.7548827,-0.6717853,0.096947655,-5.064446,3.351351,-8.128423,9.600131,-1.5696507
/film/film/estimated_budget./measurement_unit/dated_money_value/currency_inverse,-0.0936714,-1.0871764,-9.5328245,0.4796239,2.8803961,1.1043156,0.32430863,1.234438,1.2181616,-2.415314,0.47762385,-0.74019563,0.75134146,0.13742644,-4.5004344,-2.43758,3.1967988,-5.8023148,-2.3587234,-0.078226306,7.728279,-1.0663056,-0.62927616,-6.1777654,1.6276734,3.7763934,-0.6491052,0.508787,0.29346627,6.3331614,-0.98076075,5.1611123
/government/legislative_session/members./government/government_position_held/district_represented_inverse,0.4965674,0.35196716,-1.1953932,-1.2436396,-1.4767948,-2.3845477,0.057030357,-0.70264333,-0.5963004,-0.79521775,-1.3613617,0.07237178,0.8983652,0.014430477,-4.0036416,0.012400674,0.55287576,1.1602597,-0.4925788,-2.5662868,0.9891414,0.75344926,-0.9396113,0.7155812,-0.12527762,-2.0650485,0.13533752,-3.4614713,-0.33814278,0.09933071,0.82253134,-0.29003257
/sports/sports_team/roster./american_football/football_historical_roster_position/position_s_inverse,-2.3455584,-1.5741644,-3.29469,-2.9810383,-1.2642934,-0.6571863,-1.5076237,-0.95038295,-0.6812189,-1.2201403,-1.0067867,-0.34991246,0.9477653,1.0028609,-4.217552,-2.1950982,0.4205456,1.200565,-0.7842282,1.4949228,-1.9262462,-0.32823762,-0.5923688,0.86176515,-0.82728344,-1.3975934,0.6056923,-0.2377442,0.025889201,-0.32436317,0.7437272,-0.5656074
/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office_inverse,0.24701066,0.51799035,-2.148023,0.1036109,1.2905128,-0.8066418,1.2876878,-0.15265974,1.131801,-1.6081938,0.1597824,-1.2909868,-0.06568474,-1.3827761,-3.637385,0.46251225,0.1491205,0.74170715,0.08607142,-6.253214,2.1321037,-0.009310502,-0.78923726,2.9046857,0.045164447,-1.6775693,-0.89897823,1.727236,0.10057452,1.0758628,-0.15220429,0.048786584
/award/award_nominee/award_nominations./award/award_nomination/nominated_for_inverse,0.9711262,-0.75502354,-3.92314,0.15887453,0.668491,-1.1787612,-0.3150581,-1.0021795,-1.3871742,-1.3745697,0.044375315,-1.1574707,-0.9816443,-1.0371702,-2.8315709,1.0523313,-0.2705642,0.21166684,0.15750442,0.3877123,0.29346296,0.121459864,0.10109353,0.18098645,-0.2927873,0.023502726,0.6527125,0.060270183,-0.1073297,0.02019123,0.12786676,-0.43487495
/people/deceased_person/place_of_death_inverse,0.6747344,-0.58570737,-2.6778767,0.73647124,-0.38428056,0.8811747,0.5615554,-0.51009077,-0.9762708,-0.06175185,0.41263407,-1.2545625,1.1299138,1.7603364,-3.5917833,0.9176476,0.29856557,-2.6800385,1.0584108,-1.3189209,-2.2374754,-2.6330059,0.8611518,1.9006926,2.1599977,-1.5936954,-0.7833181,0.094974905,-1.14148,-0.64388925,1.5715564,0.021308659
/sports/pro_athlete/teams./sports/sports_team_roster/team_inverse,-0.7290864,1.2094369,-2.3171942,-0.7136771,-0.51609063,0.8444762,-0.9938711,0.95439804,-0.97249997,-1.2176325,0.98946995,-1.2101634,-0.68705237,1.0458232,-2.9618087,-1.210169,1.3413217,0.08339751,-0.5186779,0.47886044,-0.9638361,0.4481393,-0.124975815,-0.8403021,-0.6706766,0.2812108,-0.45082706,-0.31401128,0.67627776,-0.024427816,-0.53322655,-0.26964343
/music/artist/track_contributions./music/track_contribution/role_inverse,-0.6915222,-0.5264406,-2.3973277,-0.45251194,-0.61541325,-0.49723548,-1.3230634,0.6105721,-0.6701797,0.3484355,-0.42644718,0.13070603,-0.62875026,-0.18746911,-3.2479599,0.5905261,0.30259842,0.19134913,3.489582,-2.1111164,0.64075285,1.4374458,1.475051,-0.25345972,1.3802109,-2.7648132,-1.9975598,-0.8813311,-3.0168395,-0.13673349,-0.8885176,-0.28083208
/music/instrument/instrumentalists_inverse,-1.0020735,-0.67864144,-1.0758731,-0.79020095,-0.5020383,-0.09647595,-1.4662125,0.7392742,-0.18857257,-0.8094681,-0.09676932,0.4084417,-0.124001846,-0.055386063,-3.2301385,0.97188175,-0.6296754,-0.51179194,-0.08644258,-2.9855611,-3.1778095,0.6012916,-0.76796734,0.41288817,-1.992206,0.1932246,0.5676447,-0.22435154,1.9173747,-0.8683544,-0.023332218,0.097421885
/people/person/gender_inverse,-2.143121,-5.4229636,-2.362688,0.83455485,0.12302624,1.2870226,-1.7442112,1.7157708,1.4833322,-3.166652,1.8468115,-0.8484257,0.17457543,-0.33615288,-3.8988512,-2.1120193,-3.1485145,-4.682461,-2.1611333,-4.2656155,5.9412637,-0.45637378,0.09600029,-4.368371,4.1718955,3.0473607,-2.173554,3.3929648,-3.962228,-2.3592732,1.6192454,-0.55556744
/business/job_title/people_with_this_title./business/employment_tenure/company_inverse,-0.10973311,0.9918178,-1.6976708,-0.34987953,-1.1053892,0.040173095,0.0073213456,-0.88365394,0.46306795,-1.6825936,-0.602709,-1.220382,-0.51589537,-0.82215005,-2.8784106,-0.68913025,-0.3498153,-1.7971501,0.2365476,-0.9814906,-0.5617988,1.288201,-1.5388367,0.16635963,1.0477408,0.62676984,-2.5348873,0.9012277,0.7219454,2.0776541,0.12318692,1.9093763
/base/popstra/celebrity/friendship./base/popstra/friendship/participant_inverse,0.64781135,0.2178818,-2.9590168,0.14448366,0.4238099,0.86328053,0.33002508,0.9553699,-0.077047,0.14476222,0.9076299,-0.0075927284,0.51465327,0.21680236,-2.929515,0.7681223,-0.10947856,-0.2369906,-0.4519779,0.9169578,-2.3338149,0.083699726,0.28929153,-0.40993008,-0.8587615,0.48278856,-0.10835142,-0.24435316,-0.30546558,0.006772445,-0.3225991,0.5697136
/business/business_operation/industry_inverse,1.1552924,0.8368453,-2.2536647,-0.21950005,-0.8237619,-0.26617184,0.6807977,-0.041250043,0.75984395,-0.6801676,0.6220794,-0.51456404,-1.0320911,0.31109855,-2.5155427,-0.7730881,1.3889726,2.3556466,-0.27498475,0.19211233,0.28993756,1.2822336,-1.1742722,1.9722502,-0.6799386,0.5819854,0.50486183,1.6542287,-1.7052561,2.1042647,-0.4511785,-3.4597247
/award/award_category/winners./award/award_honor/award_winner_inverse,-0.83132285,-0.9548407,-0.7279842,-0.8442371,-0.70754576,-0.84493107,0.6376385,0.73496735,0.8423983,0.56314266,-0.60756713,0.720569,-1.0972942,-0.5663005,-4.1400037,-0.97463,-0.1888338,-0.091270074,-0.117730625,-1.523451,0.6829018,-0.4115058,0.3249381,-0.043473694,0.15216899,0.23061419,-0.49545562,0.09302053,0.15471686,-0.4949545,-0.11253451,0.08359368
/people/person/nationality_inverse,-0.1597063,1.2477397,-1.0147778,-0.37805092,0.7106197,1.3774446,0.35689062,-0.4681331,0.19784619,1.3013284,0.14890108,-0.5174444,-0.73431,0.5575446,-3.6812382,1.060819,-0.61145926,-0.44951758,-1.9254714,0.53382486,-0.0681691,-1.1895647,1.2505724,0.8561541,0.2936451,0.29824865,0.962966,0.19891861,2.0020041,0.6135754,1.7132331,1.400655
/sports/sports_team/roster./baseball/baseball_roster_position/position_inverse,-1.9889412,-1.6551872,-4.2848587,-1.8811429,-2.018713,1.31243,1.1162934,-1.8571423,-1.2098628,-1.2631767,-1.763372,-0.7110515,-0.9769883,0.73217076,-3.8800154,-1.6305327,1.4119707,0.07108008,1.4357449,0.102437526,0.33003297,0.8220875,0.19667199,-0.70696265,0.9857546,1.8205129,-0.74204415,-2.2729118,2.5016592,-1.1927471,1.8074285,-0.94725275
/people/cause_of_death/people_inverse,0.48115644,-0.7924564,-2.0226243,-0.86133915,-0.544961,-0.5155281,0.2272323,-0.24488601,-0.06769407,-0.35096368,-0.7162282,0.15368474,0.26868898,0.4140779,-2.376138,-0.29538548,-1.1017488,-0.89720666,-0.09750389,-2.4160154,-0.97530967,-0.2106912,-0.22504935,0.28053305,-0.18410611,1.2042044,0.57320786,-2.596269,-1.0621575,1.5510483,1.3340919,-0.24588358
/tv/tv_program/languages_inverse,0.35418767,0.982903,-6.868919,1.8225857,-2.6418486,-0.5446548,-3.6773155,0.939354,-2.369143,-2.534661,-0.96706855,-1.4417943,-1.3698257,2.276478,-5.522863,-0.8361699,-4.180171,-0.1683071,-0.89446455,0.54933286,4.0979433,-3.4967237,2.9779723,1.8149778,2.1529434,-4.3873606,-1.3964785,2.3020563,3.1945255,-1.3725202,-1.3590169,4.2731
/music/genre/parent_genre_inverse,-0.11303512,0.3565822,-2.6890953,-0.41292965,0.6805712,-0.048932225,1.4452213,1.2820036,1.2376032,-2.5759914,-1.1858295,-1.5031505,-1.3789369,1.3261471,-5.0167227,1.7992748,1.1622072,-3.174644,1.3240361,3.0591538,-4.4248867,2.1146958,2.7068393,0.8721244,3.025466,-2.4575417,-2.0427983,-1.6618756,-1.535966,-2.2990084,-1.5233878,1.4178083
/base/popstra/celebrity/breakup./base/popstra/breakup/participant_inverse,1.8074001,-2.2129288,-5.7115707,0.6935276,1.0370433,1.9865533,1.5718226,1.4606547,-0.75432235,-1.3193836,2.294165,1.1449438,0.6167287,1.8163092,-5.084642,0.71759033,-0.73082775,-2.172476,-1.1887381,-1.1957033,-3.8872178,-2.874468,-1.5287074,0.7919362,-2.5691519,-0.37822813,-3.4339356,1.7068199,-0.47214887,-0.9542086,1.7771552,-1.9818529
/location/country/capital_inverse,1.3137845,0.29797798,-1.091624,-0.79788846,-0.054341715,1.0154386,1.1888394,0.685773,-0.3659924,-1.2717705,0.5857263,0.72164196,0.27261272,-0.6770779,-3.609541,0.9522313,0.07160472,-0.0708933,-0.18626493,-2.8597767,-1.65766,0.40791705,-0.49430513,-0.8617509,0.23026346,-0.5920466,0.45308518,1.2819059,-0.88901275,-0.14784145,-0.13461538,-1.0162672
/film/special_film_performance_type/film_performance_type./film/performance/film_inverse,-0.240391,0.99416655,-1.200103,0.84891,-0.8417172,0.56541085,0.91142255,-0.2706382,-0.5288902,0.5781784,0.74807584,-0.80707914,-0.07409794,-0.8616424,-3.509595,0.6603096,-2.3952458,1.6030717,-0.2685435,4.9563336,0.69638765,1.9675301,0.53689754,5.5394025,0.60385984,2.0512125,-1.8264542,0.6492874,0.0691559,-2.1966565,-1.2226964,-3.5681965
/location/hud_county_place/place_inverse,1.3350897,1.364949,-1.3752675,0.48953363,0.7450934,1.8487293,1.290363,1.3019037,1.4814227,1.7812755,1.3821374,1.4761105,1.4072461,1.450768,-5.6994796,1.2428323,-0.08029171,-0.029999893,-0.06891549,0.8293933,0.052798986,0.009583308,0.07949583,0.4916151,0.10781752,2.072303,0.12947784,0.29369745,0.034420658,-0.123803325,0.22150159,0.10265757
/music/performance_role/guest_performances./music/recording_contribution/performance_role_inverse,0.5128078,0.37544027,-2.0930905,1.3886596,1.1507878,-2.2344632,1.9592086,1.0307815,2.2060392,-1.0030967,0.8508716,2.2622883,1.5198143,0.62569314,-5.822067,-0.10349054,1.8576628,-0.3641394,2.6935394,-2.3144093,0.049454585,0.5528071,-3.1612718,1.3168292,-0.4937899,1.0840169,-2.3006973,2.4260945,-0.7566719,1.2211491,0.8392912,-0.10780945
/location/location/adjoin_s./location/adjoining_relationship/adjoins_inverse,0.93138885,0.49249497,-1.5479525,0.41717672,0.6871889,1.2436193,1.1691629,0.8857259,0.4743055,-0.9967755,-0.8475931,0.6903808,0.73942626,0.83933514,-3.6557646,0.8740754,-0.20015338,0.765911,-0.10009081,-1.4870721,-0.09467177,0.3516982,0.39374587,-0.081514806,-0.2956706,-0.91747636,0.021970488,0.03995267,-0.22939053,-0.42698207,-0.7799031,-0.42565298
/film/film_subject/films_inverse,-0.31721652,0.48893645,-2.3100696,-0.21920563,-0.7837317,-0.564066,0.027912328,0.070700124,1.2349166,-0.5479296,-0.21897854,0.06541343,0.52407247,-0.25838748,-2.412881,0.39710814,1.2458125,-0.3870465,-0.088538356,-0.68758464,-0.1641491,0.4837717,0.2750611,-1.9318913,-0.5747529,-0.60134095,3.2861023,0.5224941,-0.1735489,0.31237715,-0.25626513,-1.0268432
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency_inverse,-0.42627636,1.1810081,-2.8061578,1.9257537,0.67486775,-1.2326964,0.64987236,-1.8824873,1.1039053,1.1233494,-0.63802695,0.4717795,-0.46390676,0.7345029,-4.2464495,0.88103354,-0.69081706,3.030647,1.5276024,-0.8565739,4.16098,1.7534465,0.09317553,5.322251,-1.1545607,-2.5180023,-2.743414,0.6213652,1.8889409,0.38573128,-0.03709817,-0.9632968
/education/educational_institution/colors_inverse,0.13751698,-1.0983783,-3.9786208,-1.6525506,-0.6256162,0.2057783,-1.2584018,0.0802407,1.2926878,-2.2056172,0.3197507,2.3570414,0.25383034,0.6509535,-3.3130195,-0.8084338,-0.21543598,-2.8531446,3.3214839,-1.3784659,-0.8247115,-0.80013186,-0.7357679,1.4588081,0.28610006,0.4133759,3.3294423,-0.04436695,0.49744758,-2.0218043,0.4346417,-1.0901085
/base/aareas/schema/administrative_area/administrative_parent_inverse,0.8246804,0.009272277,-1.749441,0.6362052,1.0813519,1.2963662,1.4390411,0.69238275,-1.1532655,-1.3562825,0.6877974,1.2918174,0.76196057,-1.7154355,-4.6503434,0.87860453,0.32192606,0.3408018,-0.5214297,2.6706583,3.8435168,0.10195523,-0.65475154,-0.30049548,1.4764333,1.4826086,-1.6945832,1.4898574,2.069462,-0.45050022,-0.108724095,1.9128344
/organization/role/leaders./organization/leadership/organization_inverse,-0.539245,0.88115764,-2.967921,-0.1275775,-1.9632468,0.12592232,-1.4023348,-1.132586,1.2642853,-2.418673,-1.221404,-2.5471969,0.26081467,1.0199229,-4.6980267,-0.030125514,2.3385248,0.93768716,2.12391,-1.0439353,-2.1380963,-1.5387114,-0.910473,-0.32964385,-0.55056244,-0.64642173,-4.092322,0.709908,2.721215,4.074906,-1.1880136,2.639122
/government/legislative_session/members./government/government_position_held/legislative_sessions_inverse,-0.20673653,0.0057833474,-2.4374352,0.8545126,1.3977402,2.0731916,1.3776903,1.8181267,0.42190963,-1.20622,1.3881958,0.89580715,0.5926227,-1.6063298,-5.04042,-1.7630223,0.5216321,1.9053521,-1.9055212,-0.71954525,0.96569425,0.1741791,1.2245423,-0.1347749,-2.1908727,-0.18956645,1.1308734,1.2992874,1.253076,1.101537,-0.9193473,-2.091378
/olympics/olympic_games/sports_inverse,0.22318825,0.5061145,-1.170261,-1.8545095,-0.044661302,-1.3179165,1.9797224,0.007201477,0.19398975,-1.6822078,-0.061797746,-1.4826167,-0.5770208,0.4807832,-3.7638426,-0.15917222,1.5961566,0.4680553,1.5850666,-0.06935918,0.7336763,-0.4384942,0.010146429,-1.331613,1.6982249,-0.49499828,-1.6659427,2.4079216,-0.81375444,-2.3918657,-1.0199404,0.50813854
/people/person/places_lived./people/place_lived/location_inverse,-0.18716735,-0.665761,-1.3842344,0.31998482,0.42393813,0.8579034,0.42125145,-0.47418714,0.2376435,-0.7944441,0.34928295,-0.1151047,0.4235827,-0.030877031,-2.4649813,0.7076988,0.15997812,-0.029788932,0.73089,0.23489587,-1.0237292,-0.114478305,-0.095768236,-0.1838831,0.49799958,0.49264744,-0.6656328,0.07367997,0.29654866,-0.5184252,-0.33549988,0.26322052
/award/award_category/disciplines_or_subjects_inverse,-1.4665452,-0.36405447,-0.33583117,-1.7156998,1.7268426,0.27902162,1.0718672,-1.0115781,0.8731941,0.4959988,-0.961774,-0.20657212,1.4829997,0.09548876,-5.0423627,1.3490617,0.60511017,-2.2772036,-2.5064619,-1.3175308,0.8157525,1.5495508,-0.4018217,-0.5300243,1.7015398,1.1682911,0.055984635,-0.8541734,-0.7097106,1.1905088,-0.9916002,1.81148
